0	3770019	609	627	of ≥5% weight loss	The subject response rate of ≥5% weight loss compared to baseline was similar in both groups, and no statistically significant difference was observed (P = 0.87).
0	3770019	757	782	anthropometric parameters	Changes in anthropometric parameters were greater during the first 4 weeks in the treatment group (P < 0.0001).
0	3770019	937	976	lipid profile and body fat composition.	There were no significant changes in both within groups and between groups for lipid profile and body fat composition.
0	3770019	980	993	adverse event	No adverse event was reported in either group.
0	3770019	1091	1116	rate of subjects who lost	Although the difference between the groups regarding a rate of subjects who lost 5% or more of initial weight did not show statistical significance, TJ001 appears to be beneficial in safely controlling weight.
0	3770019	1226	1245	controlling weight.	Although the difference between the groups regarding a rate of subjects who lost 5% or more of initial weight did not show statistical significance, TJ001 appears to be beneficial in safely controlling weight.
0	5844531	1375	1392	improve retention	The Family Clinic Day did not improve retention (aOR 1.11; 90% CI 0.63–1.97, p = 0.75), but was associated with improved adherence to last appointment schedule (aOR 1.64; 90% CI 1.27–2.11, p<0.001).
0	5844531	1441	1504	associated with improved adherence to last appointment schedule	The Family Clinic Day did not improve retention (aOR 1.11; 90% CI 0.63–1.97, p = 0.75), but was associated with improved adherence to last appointment schedule (aOR 1.64; 90% CI 1.27–2.11, p<0.001).
0	3701849	754	792	Alanine aminotransferase normalization	The Alanine aminotransferase normalization at 3 months was 58.9% for the monotherapy and 95.2% for the combination therapy (P<0.0001).
0	3701849	885	928	Alanine aminotransferase normalization rate	Alanine aminotransferase normalization rate at 12 months was 85.7% for the monotherapy and 100% for the combination group (P=0.0019).
0	3701849	1204	1215	HBsAg level	Quantification of HBsAg level was not different from the monotherapy to combination at 12 months.
0	3701849	1321	1340	the INF-γ secretion	Changes of ELISPOT value to evaluate the INF-γ secretion by HBsAg showed the increasing trend of combination therapy compare to mono-treatment.  
0	3701849	1441	1484	Alanine aminotransferase normalization rate	Conclusions Alanine aminotransferase normalization rate was higher in carnitine complex combination group than entecavir group in Chronic Hepatitis B. Combination group was faster than entecavir mono-treatment group on Alanine aminotransferase normalization rate.
0	3701849	1648	1692	Alanine aminotransferase normalization rate.	Conclusions Alanine aminotransferase normalization rate was higher in carnitine complex combination group than entecavir group in Chronic Hepatitis B. Combination group was faster than entecavir mono-treatment group on Alanine aminotransferase normalization rate.
0	3701849	1693	1747	HBV DNA normalization rate and the serum HBV-DNA level	HBV DNA normalization rate and the serum HBV-DNA level were not changed by carnitine complex treatment.
0	3621765	1191	1227	better Mini-Mental State Examination	A sub-analysis of amnestic mild cognitive impairment patients for group × time interactions revealed that the exercise group exhibited significantly better Mini-Mental State Examination (p = .04) and logical memory scores (p = .04), and reducing whole brain cortical atrophy (p<.05) compared to the control group.
0	3621765	1238	1263	and logical memory scores	A sub-analysis of amnestic mild cognitive impairment patients for group × time interactions revealed that the exercise group exhibited significantly better Mini-Mental State Examination (p = .04) and logical memory scores (p = .04), and reducing whole brain cortical atrophy (p<.05) compared to the control group.
0	3621765	1288	1316	whole brain cortical atrophy	A sub-analysis of amnestic mild cognitive impairment patients for group × time interactions revealed that the exercise group exhibited significantly better Mini-Mental State Examination (p = .04) and logical memory scores (p = .04), and reducing whole brain cortical atrophy (p<.05) compared to the control group.
0	3621765	1360	1384	total cholesterol levels	Low total cholesterol levels before the intervention were associated with an improvement of logical memory scores (p<.05), and a higher level of brain-derived neurotrophic factor was significantly related to improved ADAS-cog scores (p<.05).  
0	3621765	1448	1469	logical memory scores	Low total cholesterol levels before the intervention were associated with an improvement of logical memory scores (p<.05), and a higher level of brain-derived neurotrophic factor was significantly related to improved ADAS-cog scores (p<.05).  
0	3621765	1492	1534	level of brain-derived neurotrophic factor	Low total cholesterol levels before the intervention were associated with an improvement of logical memory scores (p<.05), and a higher level of brain-derived neurotrophic factor was significantly related to improved ADAS-cog scores (p<.05).  
0	3621765	1564	1588	improved ADAS-cog scores	Low total cholesterol levels before the intervention were associated with an improvement of logical memory scores (p<.05), and a higher level of brain-derived neurotrophic factor was significantly related to improved ADAS-cog scores (p<.05).  
0	5815423	1024	1033	pain-free	Results Of patients treated with Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg or placebo, 41.5% and 14.2%, respectively were pain-free 2 hours post-dose (p = 0.0001) and 68.3% and 42.9% were free from their most bothersome other symptom (p = 0.0009).
0	5815423	1106	1135	most bothersome other symptom	Results Of patients treated with Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg or placebo, 41.5% and 14.2%, respectively were pain-free 2 hours post-dose (p = 0.0001) and 68.3% and 42.9% were free from their most bothersome other symptom (p = 0.0009).
0	5815423	1321	1372	photophobia-free, phonophobia-free, and nausea-free	However, the proportion of patients who were photophobia-free, phonophobia-free, and nausea-free at 2 hours post-dose was higher in the Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg group compared with placebo, as were the percentages of patients who were pain-free, and who experienced pain relief up to 48 hours post-dose.
0	5815423	1543	1552	pain-free	However, the proportion of patients who were photophobia-free, phonophobia-free, and nausea-free at 2 hours post-dose was higher in the Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg group compared with placebo, as were the percentages of patients who were pain-free, and who experienced pain relief up to 48 hours post-dose.
0	5815423	1574	1585	pain relief	However, the proportion of patients who were photophobia-free, phonophobia-free, and nausea-free at 2 hours post-dose was higher in the Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg group compared with placebo, as were the percentages of patients who were pain-free, and who experienced pain relief up to 48 hours post-dose.
0	5815423	2048	2075	relief of migraine headache	Conclusion Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg provides effective relief of migraine headache and associated most bothersome symptoms compared with placebo, and is well-tolerated.  
0	5815423	2091	2115	most bothersome symptoms	Conclusion Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg provides effective relief of migraine headache and associated most bothersome symptoms compared with placebo, and is well-tolerated.  
0	4132277	749	762	larger stones	Group I patients have larger stones as Group II (10.70 mm vs. 8.24 mm, respectively, P = 0.020).  
0	4132277	833	856	Overall stone free rate	Results Overall stone free rate for both groups was 95.8%.
0	4132277	884	913	The mean number of procedures	The mean number of procedures for proximal calculi was 1.1 ± 0.1 (1–3) and for distal calculi was 1.0 ± 0.0.
0	4132277	1153	1168	stone free rate	No significant difference in the stone free rate was noticed after the second laser procedure for stones smaller versus larger than 10 mm (100% versus 94.1%, P = 0.13).
0	4132277	1289	1314	Overall complication rate	Overall complication rate was 7.9% (Clavien II und IIIb).
0	4132277	1347	1392	Overall and grade-adjusted complication rates	Overall and grade-adjusted complication rates were not dependant on the stone location.
0	4132277	1438	1465	laser induced complications	No laser induced complications were noticed.  
0	546286	1037	1042	CTX-I	Treatment with hormone replacement therapy resulted in decrease in CTX-I (P < 0.001), ICTP (P < 0.001), PICP (P < 0.05), cartilage oligomeric matrix protein (P < 0.01), and CTX-II (P < 0.05) at 2 years.
0	546286	1056	1060	ICTP	Treatment with hormone replacement therapy resulted in decrease in CTX-I (P < 0.001), ICTP (P < 0.001), PICP (P < 0.05), cartilage oligomeric matrix protein (P < 0.01), and CTX-II (P < 0.05) at 2 years.
0	546286	1074	1078	PICP	Treatment with hormone replacement therapy resulted in decrease in CTX-I (P < 0.001), ICTP (P < 0.001), PICP (P < 0.05), cartilage oligomeric matrix protein (P < 0.01), and CTX-II (P < 0.05) at 2 years.
0	546286	1091	1126	cartilage oligomeric matrix protein	Treatment with hormone replacement therapy resulted in decrease in CTX-I (P < 0.001), ICTP (P < 0.001), PICP (P < 0.05), cartilage oligomeric matrix protein (P < 0.01), and CTX-II (P < 0.05) at 2 years.
0	546286	1143	1149	CTX-II	Treatment with hormone replacement therapy resulted in decrease in CTX-I (P < 0.001), ICTP (P < 0.001), PICP (P < 0.05), cartilage oligomeric matrix protein (P < 0.01), and CTX-II (P < 0.05) at 2 years.
0	546286	1187	1208	CTX-I, ICTP, and PICP	Reductions in CTX-I, ICTP, and PICP were associated with improved bone mineral density.
0	546286	1239	1260	bone mineral density.	Reductions in CTX-I, ICTP, and PICP were associated with improved bone mineral density.
0	546286	1300	1313	bone turnover	Of the markers tested, CTX-I reflected bone turnover most sensitively; it was reduced by 53 ± 6% in the patients receiving hormone replacement therapy.
0	546286	1413	1426	Baseline ICTP	Baseline ICTP (P < 0.001), CTX-II (P < 0.01), and cartilage oligomeric matrix protein (P < 0.05) correlated with the Larsen score.
0	546286	1440	1446	CTX-II	Baseline ICTP (P < 0.001), CTX-II (P < 0.01), and cartilage oligomeric matrix protein (P < 0.05) correlated with the Larsen score.
0	546286	1463	1498	cartilage oligomeric matrix protein	Baseline ICTP (P < 0.001), CTX-II (P < 0.01), and cartilage oligomeric matrix protein (P < 0.05) correlated with the Larsen score.
0	3575556	989	998	compliant	Results Patients were significantly more compliant when using the S9 than their usual continuous positive airway pressure device both pre- and post-S9 based on average daily usage.
0	3575556	1129	1171	continuous positive airway pressure pre-S9	continuous positive airway pressure pre-S9 = 6.58 ± 1.95 (mean hours ± SD), S9 = 7.08 ± 1.18 h and continuous positive airway pressure post-S9 = 6.71 ± 1.72 h.
0	3575556	1228	1263	continuous positive airway pressure	continuous positive airway pressure pre-S9 = 6.58 ± 1.95 (mean hours ± SD), S9 = 7.08 ± 1.18 h and continuous positive airway pressure post-S9 = 6.71 ± 1.72 h.
0	3575556	1526	1568	continuous positive airway pressure pre-S9	There was no significant difference between continuous positive airway pressure pre-S9 and continuous positive airway pressure post-S9 (p = 0.34).
0	3575556	1573	1608	continuous positive airway pressure	There was no significant difference between continuous positive airway pressure pre-S9 and continuous positive airway pressure post-S9 (p = 0.34).
0	3575556	1824	1833	compliant	Conclusions Participants were significantly more compliant when using the S9 than their usual continuous positive airway pressure device both pre- and post-S9 use.
0	3510746	1600	1609	Attrition	Attrition was similar in groups 1 (697/1742, 40.01%) and 2 (737/1742, 42.31% retained) and lower in group 3 (902/1743, 51.75% retained).
0	3616846	1030	1070	characteristics and mean (range) intakes	Results Baseline characteristics and mean (range) intakes of fish [21 (0–125) g/day] and docosahexaenoic acid from fish [91 (0–554) mg/d] were similar in all 3 arms.
0	3616846	1102	1117	docosahexaenoic	Results Baseline characteristics and mean (range) intakes of fish [21 (0–125) g/day] and docosahexaenoic acid from fish [91 (0–554) mg/d] were similar in all 3 arms.
0	3616846	1207	1221	intake of fish	From baseline to follow-up, intake of fish [Advice: 12 g/day (95% CI: -5, 29), Advice+GC: 22 g/day (5, 39)] and docosahexaenoic acid [Advice: 70 mg/d (3, 137), Advice+GC: 161 mg/d (93, 229)] increased in both intervention groups, compared with controls.
0	3616846	1291	1311	docosahexaenoic acid	From baseline to follow-up, intake of fish [Advice: 12 g/day (95% CI: -5, 29), Advice+GC: 22 g/day (5, 39)] and docosahexaenoic acid [Advice: 70 mg/d (3, 137), Advice+GC: 161 mg/d (93, 229)] increased in both intervention groups, compared with controls.
0	3616846	1643	1657	mercury intake	We did not detect any differences in mercury intake or in biomarker levels of mercury and docosahexaenoic acid between groups.  
0	3616846	1664	1716	biomarker levels of mercury and docosahexaenoic acid	We did not detect any differences in mercury intake or in biomarker levels of mercury and docosahexaenoic acid between groups.  
0	3616846	1784	1828	consumption of fish and docosahexaenoic acid	Conclusions An educational intervention increased consumption of fish and docosahexaenoic acid but not mercury.
0	1543618	943	962	Results CAPS-scores	Results CAPS-scores showed significantly greater improvement in the cognitive behavioral treatment condition as compared to the wait list condition (group × time interaction effect size d = 1.61).
0	1543618	1237	1254	clinical recovery	Categorical diagnostic data indicated clinical recovery of 67% (post-treatment) and 76% (3 months FU) in the treatment group.
0	1543618	1439	1465	co-morbid major depression	Additionally, patients of the cognitive behavioral treatment condition showed significantly greater reductions in co-morbid major depression than the control condition.
0	3532098	1210	1230	minor adverse events	Results Only minor adverse events were detected in some patients, such as mild pain and effusion after the injections, in particular in the Platelet Rich Plasma group, where a significantly higher post-injective pain reaction was observed (p=0.039).
0	3532098	1271	1293	mild pain and effusion	Results Only minor adverse events were detected in some patients, such as mild pain and effusion after the injections, in particular in the Platelet Rich Plasma group, where a significantly higher post-injective pain reaction was observed (p=0.039).
0	3532098	1394	1422	post-injective pain reaction	Results Only minor adverse events were detected in some patients, such as mild pain and effusion after the injections, in particular in the Platelet Rich Plasma group, where a significantly higher post-injective pain reaction was observed (p=0.039).
0	3532098	1501	1521	clinical improvement	At the follow-up evaluations, both groups presented a clinical improvement but the comparison between the two groups showed a not statistically significant difference in all scores evaluated.
0	4591119	1660	1685	incidence of heart attack	Results Relative to the standard care, receiving KM2H2 was associated with significant reductions in the incidence of heart attack (3.60% vs. 7.03%, p < .05) and stroke (5.11% vs. 9.90%, p<0.05), and moderate reduction in blood pressure (-3.72mmHg in DBP and -2.92 mmHg in DBP) at 6-month post-intervention; and significant increases in physical activity at 3- (d = 0.53, 95% CI: 0.21, 0.85) and 6-month (d = 0.45, 95% CI: 0.04, 0.85) post-intervention, respectively.  
0	4591119	1717	1723	stroke	Results Relative to the standard care, receiving KM2H2 was associated with significant reductions in the incidence of heart attack (3.60% vs. 7.03%, p < .05) and stroke (5.11% vs. 9.90%, p<0.05), and moderate reduction in blood pressure (-3.72mmHg in DBP and -2.92 mmHg in DBP) at 6-month post-intervention; and significant increases in physical activity at 3- (d = 0.53, 95% CI: 0.21, 0.85) and 6-month (d = 0.45, 95% CI: 0.04, 0.85) post-intervention, respectively.  
0	4591119	1777	1791	blood pressure	Results Relative to the standard care, receiving KM2H2 was associated with significant reductions in the incidence of heart attack (3.60% vs. 7.03%, p < .05) and stroke (5.11% vs. 9.90%, p<0.05), and moderate reduction in blood pressure (-3.72mmHg in DBP and -2.92 mmHg in DBP) at 6-month post-intervention; and significant increases in physical activity at 3- (d = 0.53, 95% CI: 0.21, 0.85) and 6-month (d = 0.45, 95% CI: 0.04, 0.85) post-intervention, respectively.  
0	4591119	1892	1909	physical activity	Results Relative to the standard care, receiving KM2H2 was associated with significant reductions in the incidence of heart attack (3.60% vs. 7.03%, p < .05) and stroke (5.11% vs. 9.90%, p<0.05), and moderate reduction in blood pressure (-3.72mmHg in DBP and -2.92 mmHg in DBP) at 6-month post-intervention; and significant increases in physical activity at 3- (d = 0.53, 95% CI: 0.21, 0.85) and 6-month (d = 0.45, 95% CI: 0.04, 0.85) post-intervention, respectively.  
0	3621886	760	811	mean absolute change (SD) in flow-mediated dilation	Results The difference in mean absolute change (SD) in flow-mediated dilation after 8 weeks between the placebo [−1.06 (1.45)%] and pentoxifylline [−1.93 (3.03)%] groups was not significant (P = 0.44).
0	3621886	954	985	Nitroglycerin-mediated dilation	No differences in Nitroglycerin-mediated dilation were observed.
0	3621886	1054	1075	changes in biomarkers	The only significant between-group difference in the changes in biomarkers from baseline to week 8 was in soluble tumor necrosis factor receptor-1 (sTNFRI) [−83.2 pg/mL in the placebo group vs. +65.9 pg/mL in the pentoxifylline group; P = 0.03].
0	3621886	1104	1156	in soluble tumor necrosis factor receptor-1 (sTNFRI)	The only significant between-group difference in the changes in biomarkers from baseline to week 8 was in soluble tumor necrosis factor receptor-1 (sTNFRI) [−83.2 pg/mL in the placebo group vs. +65.9 pg/mL in the pentoxifylline group; P = 0.03].
0	3621886	1236	1246	P = 0.03].	The only significant between-group difference in the changes in biomarkers from baseline to week 8 was in soluble tumor necrosis factor receptor-1 (sTNFRI) [−83.2 pg/mL in the placebo group vs. +65.9 pg/mL in the pentoxifylline group; P = 0.03].
0	3621886	1276	1291	well-tolerated.	pentoxifylline was generally well-tolerated.  
0	3621886	1336	1356	endothelial function	Conclusions pentoxifylline did not improve endothelial function and unexpectedly increased the inflammatory biomarker sTNFRI in HIV-infected participants not requiring antiretroviral therapy.
0	3621886	1388	1417	inflammatory biomarker sTNFRI	Conclusions pentoxifylline did not improve endothelial function and unexpectedly increased the inflammatory biomarker sTNFRI in HIV-infected participants not requiring antiretroviral therapy.
