0	3510714	Objective To examine whether access to a website with individually tailored feedback and suggestions on how to increase physical activity led to improved physical activity, anthropometrics, and health measurements.  
0	3510714	Methods Physically inactive adults (n = 12,287) participating in a nationwide eHealth survey and health examination in Denmark were randomly assigned to either an intervention (website) (n = 6055) or a no-intervention control group (n = 6232) in 2008.
0	3510714	The intervention website was founded on the theories of stages of change and of planned behavior and, apart from a forum page where a physiotherapist answered questions about physical activity and training, was fully automated.
0	3510714	After 3 and again after 6 months we emailed participants invitations to answer a Web-based follow-up questionnaire, which included the long version of the International Physical Activity Questionnaire.
0	3510714	A subgroup of participants (n = 1190) were invited to a follow-up health examination at 3 months.  
0	3510714	Results Less than 22.0% (694/3156) of the participants logged on to the website once and only 7.0% (222/3159) logged on frequently.
0	3510714	We found no difference in physical activity level between the website and control groups at 3- and 6-month follow-ups.
0	3510714	By dividing participants into three groups according to use of the intervention website, we found a significant difference in total and leisure-time physical activity in the website group.
0	3510714	The follow-up health examination showed no significant reductions in body mass index, waist circumference, body fat percentage, and blood pressure, or improvements in arm strength and aerobic fitness in the website group.  
0	3510714	Conclusions Based on our findings, we suggest that active users of a Web-based physical activity intervention can improve their level of physical activity.
0	3510714	However, for unmotivated users, single-tailored feedback may be too brief.
0	3510714	Future research should focus on developing more sophisticated interventions with the potential to reach both motivated and unmotivated sedentary individuals.  
0	3510714	Trial Registration Clinicaltrials.gov NCT01295203; http://clinicaltrials.gov/ct2/show/NCT01295203 (Archived by WebCite at http://www.webcitation.org/6B7HDMqiQ)
0	4937081	Objective To evaluate the 104-week safety of dapagliflozin in older patients with type 2 diabetes mellitus.  
0	4937081	Methods Pooled analysis assessing general safety (nine phase III studies ≤104 weeks) and cardiovascular safety (21 phase IIb/III studies ≤208 weeks) by age (<65; ≥65; ≥75 years).
0	4937081	Patients with type 2 diabetes mellitus (±background glucose-lowering therapy) received: dapagliflozin 10 mg (n = 2026) vs. placebo (n = 1956) (nine-study pool); or dapagliflozin (2.5–50 mg; n = 5936) vs. control (placebo/comparator) (n = 3403) (21-study pool).  
0	4937081	Results Adverse events (Adverse events) and discontinuations owing to Adverse events were more common in older vs. younger patients, and were more frequent with dapagliflozin than placebo (Adverse events: <65 years: 73.1 vs. 70.7 %; ≥65 years: 77.4 vs. 73.1 %; ≥75 years: 80.4 vs. 75.3 %, respectively; discontinuations: <65 years: 5.9 vs. 5.0 %; ≥65 years: 14.4 vs. 12.2 %; ≥75 years: 26.8 vs. 22.1 %, respectively); serious AE (serious AE) frequency was similar (<65 years: 11.0 vs. 11.8 %; ≥65 years: 20.0 vs. 20.2 %; ≥75 years: 19.6 vs. 18.2 %, respectively).
0	4937081	Hypoglycaemia frequency was similar across age groups and was higher with dapagliflozin than placebo (<65 years: 18.0 vs. 13.4 %; ≥65 years: 20.2 vs. 17.7 %; ≥75 years: 17.5 vs. 16.9 %, respectively); major episodes were rare.
0	4937081	Urinary tract infection frequency was similar between treatment groups in older patients, with no increase vs. younger patients (<65 years: 8.8 vs. 5.5 %; ≥65 years: 8.1 vs. 7.6 %; ≥75 years: 8.2 vs. 9.1 %, respectively); urinary tract infection serious AEs were rare.
0	4937081	Genital infection Adverse events were more common with dapagliflozin, with no increase in older patients (<65 years: 8.2 vs. 1.0 %; ≥65 years: 6.6 vs. 0.9 %; ≥75 years: 7.2 vs. 0.0 %, respectively) and no serious AEs.
0	4937081	Volume reduction Adverse events were uncommon, with a higher frequency with dapagliflozin vs. placebo and in patients ≥75 years (<65 years: 1.7 vs. 1.2 %; ≥65 years: 2.3 vs. 1.7 %; ≥75 years: 3.1 vs. 2.6 %, respectively).
0	4937081	Dapagliflozin did not increase the risk of fractures (<65 years: 1.1 vs. 1.1 %; ≥65 years: 1.1 vs. 2.7 %; ≥75 years: 1.0 vs. 2.6 %, respectively) or falls (<65 years: 0.7 vs. 0.7 %; ≥65 years: 0.6 vs. 2.1 %; ≥75 years: 0.0 vs. 1.3 %, respectively), regardless of age.
0	4937081	Adverse events of renal function were more common with dapagliflozin than placebo and increased with age (<65 years: 3.5 vs. 2.3 %; ≥65 years: 14.0 vs. 7.9 %; ≥75 years: 29.9 vs. 20.8 %, respectively).
0	4937081	Most were non-serious small transient increases in serum creatinine.
0	4937081	Dapagliflozin did not increase cardiovascular risk regardless of age [hazard ratio (95 % confidence interval) vs. control: <65 years: 0.726 (0.473, 1.114); ≥65 years: 0.879 (0.565, 1.366); ≥75 years: 0.950 (0.345, 2.617), respectively].  
0	4937081	Conclusion Dapagliflozin treatment up to 104 weeks was well tolerated in older patients.
0	4937081	Older dapagliflozin-treated patients had more renal Adverse events than placebo-treated patients; the majority of which were non-serious small transient changes in serum creatinine.  
0	4937081	Electronic supplementary material The online version of this article (doi:10.1007/s40266-016-0382-1) contains supplementary material, which is available to authorized users.
0	5812853	Background/Objective The heart rate (heart rate) and metabolic (VO2) responses to treadmill running using the GlideTrak™ body weight support system have not been reported.
0	5812853	The purpose of this study was to compare the submaximal and maximal heart rate and VO2 responses to normal-weight treadmill running (treadmill running) to treadmill running with body weight support provided by the GlideTrak™ (GlideTrak™).  
0	5812853	Methods Twenty participants (11 males; 9 females) 18 to 26 years of age voluntarily participated in this study.
0	5812853	Each participant completed two exercise tests in each mode of running: a maximal graded exercise test to compare maximal heart rate and VO2 values and a submaximal exercise test to compare the HR-VO2 relationship.  
0	5812853	Results Maximal heart rate and VO2 values were significantly (p < 0.001) lower during GlideTrak™ (183.4 ± 9.1 bpm, 38.1 ± 7.2 mL kg−1 min−1) compared to treadmill running (194.3 ± 8.6 bpm, 49.5 ± 8.9 kg−1 min−1).
0	5812853	There was a significant difference in the HR-VO2 relationship between GlideTrak™ and treadmill running.
0	5812853	Compared to treadmill running, exercising at a heart rate of 140 bpm resulted in a VO2 that was 4.0 mL kg−1 min−1 lower during GlideTrak™.
0	5812853	At the VO2 associated with a heart rate of 140 bpm during treadmill running, the heart rate during GlideTrak™ was 16 bpm higher.
0	5812853	During GlideTrak™ at intensities of exercise up to an RER of 1.0, only 8 participants achieved vigorous intensities of aerobic exercise defined as 64-90% of VO2max.  
0	5812853	Conclusion Exercising with the GlideTrak™ body weight support system may not provide the same cardiorespiratory training stimulus as normal-weight treadmill running.
0	2699711	OBJECTIVE To compare the safety and efficacy of insulin analogs and human insulins both during acute intravenous treatment and during the transition to subcutaneous insulin in patients with diabetic ketoacidosis (diabetic ketoacidosis).  
0	2699711	RESEARCH DESIGN AND METHODS In a controlled multicenter and open-label trial, we randomly assigned patients with diabetic ketoacidosis to receive intravenous treatment with regular or glulisine insulin until resolution of diabetic ketoacidosis.
0	2699711	After resolution of ketoacidosis, patients treated with intravenous regular insulin were transitioned to subcutaneous NPH and regular insulin twice daily (n = 34).
0	2699711	Patients treated with intravenous glulisine insulin were transitioned to subcutaneous glargine once daily and glulisine before meals (n = 34).  
0	2699711	RESULTS There were no differences in the mean duration of treatment or in the amount of insulin infusion until resolution of diabetic ketoacidosis between intravenous treatment with regular and glulisine insulin.
0	2699711	After transition to subcutaneous insulin, there were no differences in mean daily blood glucose levels, but patients treated with NPH and regular insulin had a higher rate of hypoglycemia (blood glucose <70 mg/dl).
0	2699711	Fourteen patients (41%) treated with NPH and regular insulin had 26 episodes of hypoglycemia and 5 patients (15%) in the glargine and glulisine group had 8 episodes of hypoglycemia (P = 0.03).  
0	2699711	CONCLUSIONS Regular and glulisine insulin are equally effective during the acute treatment of diabetic ketoacidosis.
0	2699711	A transition to subcutaneous glargine and glulisine after resolution of diabetic ketoacidosis resulted in similar glycemic control but in a lower rate of hypoglycemia than with NPH and regular insulin.
0	2699711	Thus, a basal bolus regimen with glargine and glulisine is safer and should be preferred over NPH and regular insulin after the resolution of diabetic ketoacidosis.
0	5879083	Objective To investigate the effects of a school-based once-a-week sports program on physical fitness, physical activity, and cardiometabolic health in children and adolescents with a physical disability.  
0	5879083	Methods This controlled clinical trial included 71 children and adolescents from four schools for special education [mean age 13.7 (2.9) years, range 8–19, 55% boys].
0	5879083	Participants had various chronic health conditions including cerebral palsy (37%), other neuromuscular (44%), metabolic (8%), musculoskeletal (7%), and cardiovascular (4%) disorders.
0	5879083	Before recruitment and based on the presence of school-based sports, schools were assigned as sport or control group.
0	5879083	School-based sports were initiated and provided by motivated experienced physical educators.
0	5879083	The sport group (n = 31) participated in a once-a-week school-based sports program for 6 months, which included team sports.
0	5879083	The control group (n = 40) followed the regular curriculum.
0	5879083	Anaerobic performance was assessed by the Muscle Power Sprint Test.
0	5879083	Secondary outcome measures included aerobic performance, VO2 peak, strength, physical activity, blood pressure, arterial stiffness, body composition, and the metabolic profile.  
0	5879083	Results A significant improvement of 16% in favor of the sport group was found for anaerobic performance (p = 0.003).
0	5879083	In addition, the sport group lost 2.8% more fat mass compared to the control group (p = 0.007).
0	5879083	No changes were found for aerobic performance, VO2 peak, physical activity, blood pressure, arterial stiffness, and the metabolic profile.  
0	5879083	Conclusion Anaerobic performance and fat mass improved following a school-based sports program.
0	5879083	These effects are promising for long-term fitness and health promotion, because sports sessions at school eliminate certain barriers for sports participation and adding a once-a-week sports session showed already positive effects for 6 months.  
0	5879083	Clinical Trial Registration This trial was registered with the Dutch Trial Registry (NTR4698).
0	5094573	Background Patients with COPD present a major recruitment of the inspiratory muscles, predisposing to chest incoordination, increasing the degree of dyspnea and impairing their exercise capacity.
0	5094573	Stretching techniques could decrease the respiratory muscle activity and improve their contractile capacity; however, the systemic effects of stretching remain unknown.  
0	5094573	Objective The aim of this study was to evaluate the effects of aerobic training combined with respiratory muscle stretching on functional exercise capacity and thoracoabdominal kinematics in patients with COPD.  
0	5094573	Design This study was a randomized and controlled trial.  
0	5094573	Participants A total of 30 patients were allocated to a treatment group (treatment group) or a control group (control group; n=15, each group).  
0	5094573	Intervention The treatment group was engaged in respiratory muscle stretching and the control group in upper and lower limb muscle stretching.
0	5094573	Both groups performed 24 sessions (twice a week, 12 weeks) of aerobic training.  
0	5094573	Evaluations Functional exercise capacity (6-minute walk test), thoracoabdominal kinematics (optoelectronic plethysmography), and respiratory muscle activity (surface electromyography) were evaluated during exercise.
0	5094573	Analysis of covariance was used to compare the groups at a significance level of 5%.  
0	5094573	Results After the intervention, the treatment group showed improved abdominal (abdominal) contribution, compartmental volume, mobility, and functional exercise capacity with decreased dyspnea when compared with the control group (P<0.01).
0	5094573	The treatment group also showed a decreased respiratory muscle effort required to obtain the same pulmonary volume compared to the control group (P<0.001).  
0	5094573	Conclusion Our results suggest that aerobic training combined with respiratory muscle stretching increases the functional exercise capacity with decreased dyspnea in patients with COPD.
0	5094573	These effects are associated with an increased efficacy of the respiratory muscles and participation of the abdominal compartment.
0	3675645	Aims The aim of this single-site, randomized, controlled, double-blind, 3-arm parallel study was to determine the effectiveness of a prophylaxis paste containing 15% calcium sodium phosphosilicate (calcium sodium phosphosilicate; NovaMin®) with and without fluoride in reducing dentine hypersensitivity immediately after a single application and 28 days following dental scaling and root planing.  
0	3675645	Materials & Methods Overall, 151 subjects were enrolled in this study.
0	3675645	All subjects received a scaling and root planing procedure followed by a final prophylaxis step using one of three different prophylaxis pastes: Test-A (15% NovaMin® and NaF), Test-B (15% NovaMin®) and a control.
0	3675645	Dentine hypersensitivity was assessed by tactile stimulus (Yeaple Probe®) and by air blast (Schiff scale) at baseline, immediately after and 28 days after a prophylaxis procedure.
0	3675645	One hundred and forty-nine subjects completed the study.  
0	3675645	Results Subjects having received the test prophylaxis pastes showed statistically lower (anova, p < 0.05) dentine hypersensitivity compared with the control group immediately after the prophylaxis procedure (Yeaple Probe®: Test-A = 20.9 ± 12.6, Test-B = 22.7 ± 12.9, Control=11.2 ± 3.1; Schiff score: Test-A = 1.1 ± 0.6, Test-B = 1.1 ± 0.6, Control = 2.0 ± 0.7) and after 28 days (Yeaple probe: Test-A = 21.5 ± 11.9, Test-B = 20.6 ± 11.3, Control = 11.8 ± 6.0; Schiff score: Test-A = 1.0 ± 0.6, Test-B = 1.0 ± 0.6, Control = 2.0 ± 0.7).  
0	3675645	Conclusions In conclusion, the single application of both fluoridated and non-fluoridated prophylaxis pastes containing 15% calcium sodium phosphosilicate (NovaMin®) provided a significant reduction of dentine hypersensitivity up to at least 28 days.
0	5496184	Background Of the more than 1.1 million men diagnosed worldwide annually with prostate cancer, the majority have indolent tumors.
0	5496184	Distinguishing between aggressive and indolent cancer is an important clinical challenge.
0	5496184	The current approaches for assessing tumor aggressiveness are recognized as insufficient.
0	5496184	A validated protein-based assay has been shown to predict tumor aggressiveness from prostate biopsy.
0	5496184	The main objective of this study was to measure the clinical utility of this new assay in the management of early-stage prostate cancer.  
0	5496184	Methods One hundred twenty nine board-certified urologists were asked to participate in a randomized, two-arm experiment.
0	5496184	We collected data over 2 rounds using simulated clinical cases administered via an online platform.
0	5496184	The cases were all newly diagnosed Gleason 3 + 3 or 3 + 4 prostate camcer patients.
0	5496184	Urologists in the intervention arm received a 15-min webinar on this protein-based assay and given assay test results for their simulated patients in round 2.
0	5496184	Each case had a preferred recommendation of either active surveillance or active treatment.
0	5496184	The measured outcome was rate of preferred recommendation, defined as urologists who recommended the proper treatment course.
0	5496184	Analyses were done using difference-in-difference estimations.  
0	5496184	Results Using multinomial logistical regression, urologists who were given the assay results were significantly more likely to choose the preferred recommendation (active surveillance or active treatment) compared to controls (p = 0.004).
0	5496184	These urologists were also significantly more likely to involve their patients in the treatment decision compared to controls (p = 0.001).  
0	5496184	Conclusions By providing additional information to inform the physician’s treatment plan, a protein-based assay shows demonstrable clinical utility confirmed through a rigorous randomized controlled study design and regression analyses to test for effects.
0	5426597	Background To determine the safety and clinical efficacy of an innovative integrated airway system (AnapnoGuard™ 100 system) that continuously monitors and controls the cuff pressure (Pcuff), while facilitating the aspiration of subglottic secretions (subglottic secretions).  
0	5426597	Methods This was a prospective, single centre, open-label, randomized, controlled feasibility and safety trial.
0	5426597	The primary endpoint of the study was the rate of device related adverse events (adverse events) and serious adverse events (serious AE) as a result of using AnapnoGuard (AnapnoGuard) 100 during mechanical ventilation.
0	5426597	Secondary endpoints were: (1) mechanical complications rate (2) ICU staff satisfaction; (3) VAP occurrence; (4) length of mechanical ventilation; (5) length of Intensive Care Unit stay and mortality; (6) volume of evacuated subglottic secretions.
0	5426597	Sixty patients were randomized to be intubated with the AnapnoGuard endotracheal-tube (endotracheal-tube) and connected to the AnapnoGuard 100 system allowing Pcuff adjustment and subglottic secretions aspiration; or with an endotracheal-tube combined with subglottic secretions drainage and Pcuff controlled manually.  
0	5426597	Results No difference in adverse events rate was identified between the groups.
0	5426597	The use of AnapnoGuard system was associated with a significantly higher incidence of Pcuff determinations in the safety range (97.3% vs. 71%; p<0.01) and a trend to a greater volume of aspirated subglottic secretions secretions: (192.0[64–413] ml vs. 150[50–200], p = 0.19 (total)); (57.8[20–88.7] ml vs. 50[18.7–62] ml, p = 0.11 (daily)).
0	5426597	No inter-group difference was detected using AnapnoGuard system vs. controls in terms of post-extubation throat pain level (0 [0–2] vs. 0 [0–3]; p = 0.7), hoarseness (42.9% vs. 75%; p = 0.55) and tracheal mucosa oedema (16.7% vs. 10%; p = 0.65).
0	5426597	Patients enrolled in the AnapnoGuard group had a trend to reduced VAP risk of ventilator-associated pneumonia(VAP) (14.8% vs. 40%; p = 0.06), which were more frequently monomicrobial (25% vs. 70%; p = 0.03).
0	5426597	No statistically significant difference was observed in duration of mechanical ventilation, ICU stay, and mortality.  
0	5426597	Conclusions 
0	5426597	The use AnapnoGuard 100 system and AnapnoGuard tube in critically ill intubated patients is safe and effective in Pcuff control and subglottic secretions drainage.
0	5426597	Its protective role against VAP needs to be confirmed in a larger randomized trial.  
0	5426597	Trial registration ClinicalTrials.gov NCT01550978.
0	5426597	Date of registration: February 21, 2012.
0	4312941	Aims The PDY6797 study evaluated efficacy, safety and pharmacodynamics of lixisenatide in Japanese and Caucasian patients with type 2 diabetes mellitus (type 2 diabetes mellitus) insufficiently controlled with sulphonylureas with/without metformin.  
0	4312941	Methods This randomized, double-blind, placebo-controlled trial comprised a single-dose assessment of lixisenatide 5 and 10 µg, and a 5- to 6-week repeated dose-escalation assessment of lixisenatide 5 to 30 µg once (QD) or twice daily (BID).
0	4312941	The primary endpoint was change in postprandial plasma glucose (postprandial plasma glucose) area under the curve (AUC)[0:29–4:30 h] after a standardized breakfast at the highest tolerated lixisenatide dose.
0	4312941	Change from baseline in glycated haemoglobin (HbA1c), 2-h postprandial plasma glucose and fasting plasma glucose (fasting plasma glucose) were assessed, as were adverse events.  
0	4312941	Results Change from baseline in postprandial plasma glucose AUC[0:29–4:30 h] with lixisenatide QD and BID was significantly greater than placebo (p < 0.0001 for all study populations), with particularly prominent effects in Japanese patients.
0	4312941	Greater reductions in postprandial plasma glucose AUC[0:29–4:30 h] were seen with lixisenatide QD versus BID, while the totality of evidence suggested that the lixisenatide 20 µg dose was optimal.
0	4312941	In the overall population, changes from baseline for 2-h postprandial plasma glucose, HbA1c and fasting plasma glucose were significant with lixisenatide QD and BID versus placebo (p < 0.01 for all).
0	4312941	Lixisenatide was well tolerated.  
0	4312941	Conclusions Lixisenatide significantly reduced postprandial plasma glucose AUC[0:29–4:30 h] versus placebo at the highest well-tolerated dose in patients with type 2 diabetes mellitus treated with sulphonylureas with/without metformin and had a good safety and tolerability profile.
0	4312941	Japanese patients experienced particular benefits with lixisenatide in terms of reductions in postprandial plasma glucose excursions.
0	5862462	Purpose Strength training improves distance running economy and performance.
0	5862462	This finding is based predominantly on maximal and explosive strength programmes applied to locomotor muscles, particularly on the lower limbs.
0	5862462	It is not certain whether a minimization of metabolic cost (Cmet) and an improvement in running performance is feasible with strength training of the postural and trunk muscles.  
0	5862462	Methods Using kinematic, neuromuscular and metabolic measurements of running at two different speeds before and after a 12-week Pilates training programme, we tested the hypothesis that core training might improve the running Cmet and performance of trained runners.
0	5862462	Thirty-two individuals were randomly assigned to the control group (control group, n = 16) or the Pilates group (Pilates group, n = 16).  
0	5862462	Results Confirming our hypothesis, a significant improvement (p<0.05) was observed for running performance in the Pilates group (pre: 25.65±0.4 min; post: 23.23±0.4 min) compared to the control group (pre: 25.33±0.58 min; post: 24.61±0.52 min).
0	5862462	Similarly, the Pilates group (4.33±0.07 J.kg-1.m-1) had better responses than the control group (4.71±0.11 J.kg-1.m-1) during post-training for Cmet.
0	5862462	These findings were accompanied by decreased electromyographic activity of the postural muscles at submaximal running intensities in the Pilates group.  
0	5862462	Conclusions Overall, these results provide a rationale for selecting strength training strategies that target adaptations on specific postural and locomotor muscles for trained distance runners.
0	5820089	Objectives This study examined the effect of flipped learning in comparison to traditional learning in a surgical nursing practicum.  
0	5820089	Methods The subjects of this study were 102 nursing students in their third year of university who were scheduled to complete a clinical nursing practicum in an operating room or surgical unit.
0	5820089	Participants were randomly assigned to either a flipped learning group (n = 51) or a traditional learning group (n = 51) for the 1-week, 45-hour clinical nursing practicum.
0	5820089	The flipped-learning group completed independent e-learning lessons on surgical nursing and received a brief orientation prior to the commencement of the practicum, while the traditional-learning group received a face-to-face orientation and on-site instruction.
0	5820089	After the completion of the practicum, both groups completed a case study and a conference.
0	5820089	The student's self-efficacy, self-leadership, and problem-solving skills in clinical practice were measured both before and after the one-week surgical nursing practicum.  
0	5820089	Results Participants' independent goal setting and evaluation of beliefs and assumptions for the subscales of self-leadership and problem-solving skills were compared for the flipped learning group and the traditional learning group.
0	5820089	The results showed greater improvement on these indicators for the flipped learning group in comparison to the traditional learning group.  
0	5820089	Conclusions The flipped learning method might offer more effective e-learning opportunities in terms of self-leadership and problem-solving than the traditional learning method in surgical nursing practicums.
0	3665829	Background This study aimed to explore the effectiveness of the cyber bullying prevention WebQuest course implementation.  
0	3665829	Methodology/Findings The study adopted the quasi-experimental design with two classes made up of a total of 61 junior high school students of seventh grade.
0	3665829	The study subjects comprised of 30 students from the experimental group and 31 students from the control group.
0	3665829	The experimental group received eight sessions (total 360 minutes) of the teaching intervention for four consecutive weeks, while the control group did not engage in any related courses.
0	3665829	The self-compiled questionnaire for the student’s knowledge, attitudes, and intentions toward cyber bullying prevention was adopted.
0	3665829	Data were analysed through generalized estimating equations to understand the immediate results on the student’s knowledge, attitudes, and intentions after the intervention.
0	3665829	The results show that the WebQuest course immediately and effectively enhanced the knowledge of cyber bullying, reduced the intentions, and retained the effects after the learning.
0	3665829	But it produced no significant impact on the attitude toward cyber bullying.  
0	3665829	Conclusions/Significance The intervention through this pilot study was effective and positive for cyber bulling prevention.
0	3665829	It was with small number of students.
0	3665829	Therefore, studies with large number of students and long experimental times, in different areas and countries are warranted.
0	65045	Background The effectiveness of teaching critical appraisal to students of Complementary and Alternative Medicine (Complementary and Alternative Medicine) has not been studied.
0	65045	In this study we attempt to determine if a workshop for final year students at a naturopathic college improved their ability to utilize critical appraisal concepts.  
0	65045	Methods We assigned 83 Naturopathic Interns to two groups: Group A (n = 47) or Group B (n = 36).
0	65045	We conducted a baseline assessment of all subjects' critical appraisal skills.
0	65045	Group A was assigned to receive a 3 ½ hour workshop on Evidence
0	65045	Based  Medicine (Evidence Based Medicine) and Group B received a workshop on bioethics (control intervention).
0	65045	The groups critical appraisal skills were re-evaluated at this time.
0	65045	We then crossed over the intervention so that Group B received the Evidence
0	65045	Based Medicine workshop while Group A received the bioethics workshop.
0	65045	Assessment of critical appraisal skills of the two groups was again performed.  
0	65045	Results The students mean scores were similar in Group A (14.8) and Group B (15.0) after Group A had received the intervention and Group B had received the control (p = 0.75).
0	65045	Group scores were not significantly improved at the end of the trial compared to at the beginning of the study (Group A: 15.1 to 16.1) (Group B 15.6 to 15.9).
0	65045	Student's confidence in reading research papers also did not improve throughout the course of the study.  
0	65045	Conclusion The final year is a difficult but important time to teach critical appraisal and evidence skills.
0	65045	Single, short intervention programs will likely yield negligible results.
0	65045	A multi-factorial approach may be better suited to implementing EBCAM than single short interventions.
0	4717600	Background We have previously shown that a combination of glucosyl hesperidin (G-hesperidin) plus caffeine reduces accumulation of body fat, whereas G-hesperidin or caffeine alone shows little effect on high-fat diet-induced obesity in mice.
