1	4734812	While changes in other cardiovascular markers did not reach significance due to small numbers in subgroups with elevated levels, trends in beneficial effects of garlic on the inflammatory markers TNFα, total cholesterol, low-density lipid cholesterol, and apolipoproteins were observed.
0	4734812	Aged garlic extract was highly tolerable and acceptable, and did not increase the risk of bleeding in patients on blood-thinning medication.  
0	4734812	Conclusion Our trial suggests that aged garlic extract is effective in reducing peripheral and central blood pressure in a large proportion of patients with uncontrolled hypertension, and has the potential to improve arterial stiffness, inflammation, and other cardiovascular markers in patients with elevated levels.
0	4734812	Aged garlic extract was highly tolerable with a high safety profile as a stand-alone or adjunctive antihypertensive treatment.
0	59610	Venous thromboembolism is a common disease that is associated with considerable morbidity if left untreated.
0	59610	Recently, low-molecular-weight heparins (low-molecular-weight heparins) have been evaluated for use in acute treatment of deep venous thrombosis and pulmonary embolism.
0	59610	Randomized studies have shown that low-molecular-weight heparins are as effective as unfractionated heparin in the prevention of recurrent venous thromboembolism, and are as safe with respect to the occurrence of major bleeding.
0	59610	A pooled analysis did not show substantial differences among different LMWH compounds used, but no direct comparison of the different low-molecular-weight heparins is currently available.
0	59610	Finally, in patients with pulmonary embolism, there is a relative lack of large studies of daily practice.
0	59610	It could be argued that large prospective studies, in patients who were treated with low-molecular-weight heparins from the moment of diagnosis, are needed.
0	1829425	Objective The primary care visit represents an important venue for intervening with a large population of smokers.
0	1829425	However, physician adherence to the Smoking Cessation Clinical Guideline (5As) remains low.
0	1829425	We evaluated the effectiveness of a computer-tailored intervention designed to increase smoking cessation counseling by primary care physicians.  
0	1829425	Methods Physicians and their patients were randomized to either intervention or control conditions.
0	1829425	In addition to brief smoking cessation training, intervention physicians and patients received a one-page report that characterized the patients’ smoking habit and history and offered tailored recommendations.
0	1829425	Physician performance of the 5As was assessed via patient exit interviews.
0	1829425	Quit rates and smoking behaviors were assessed 6 months postintervention via patient phone interviews.
0	1829425	Intervention effects were tested in a sample of 70 physicians and 518 of their patients.
0	1829425	Results were analyzed via generalized and mixed linear modeling controlling for clustering.  
1	1829425	Measurements and Main Results Intervention physicians exceeded controls on “Assess” (OR 5.06; 95% CI 3.22, 7.95), “Advise” (OR 2.79; 95% CI 1.70, 4.59), “Assist–set goals” (OR 4.31; 95% CI 2.59, 7.16), “Assist–provide written materials” (OR 5.14; 95% CI 2.60, 10.14), “
1	1829425	Assist–provide referral” (OR 6.48; 95% CI 3.11, 13.49), “
1	1829425	Assist–discuss medication” (OR 4.72;95% CI 2.90, 7.68), and “Arrange” (OR 8.14; 95% CI 3.98, 16.68), all p values being < 0.0001.
1	1829425	Intervention patients were 1.77 (CI 0.94, 3.34,p = 0.078) times more likely than controls to be abstinent (12 versus 8%), a difference that approached, but did not reach statistical significance, and surpassed controls on number of days quit (18.4 versus 12.2, p < .05) but not on number of quit attempts.  
0	1829425	Conclusions The use of a brief computer-tailored report improved physicians’ implementation of the 5As and had a modest effect on patients’ smoking behaviors 6 months postintervention.
0	4706860	 Objectives.
0	4706860	The effects of Kinesio Taping (Kinesio Taping) on muscular performance remain largely unclear.
0	4706860	This study aimed to investigate the acute effects of Kinesio Taping on the maximum concentric and eccentric quadriceps isokinetic strength.  
0	4706860	Study Design.
0	4706860	This is a single-blinded, placebo crossover, repeated measures study.  
0	4706860	Methods.
0	4706860	Maximum isokinetic concentric/eccentric extension torque, work, and power were assessed by an isokinetic dynamometer without taping (NT) and with Kinesio Taping or placebo taping (placebo taping) in 17 healthy young men.
0	4706860	Repeated measures one-way analysis of variance (analysis of variance) was used for statistical analyses.  
0	4706860	Results.
1	4706860	Testing concentric contractions at 60°/s or 180°/s isokinetic speed, no significant differences in peak torque (Nm), total work (J), or mean power (W) were noted among the application modes under different conditions.
1	4706860	Testing eccentric contractions at 30°/s or 60°/s isokinetic speed, no significant differences in mentioned parameters were noted, respectively.
0	4706860	Kinesio Taping on the quadriceps neither decreased nor increased muscle strength in the participants.  
0	4706860	Conclusion.
0	4706860	Kinesio Taping application onto the skin overlying the quadriceps muscle does not enhance the strength or power of knee extensors in healthy men.
0	5754509	Context Women with polycystic ovary syndrome (polycystic ovary syndrome) have an increased risk of cardiovascular disease (cardiovascular disease), and biomarkers can be used to detect early subclinical cardiovascular disease.
0	5754509	Midregional-pro-adrenomedullin (Midregional-pro-adrenomedullin), midregional-pro-atrial natriuretic peptide (midregional-pro-atrial natriuretic peptide) and copeptin are all associated with cardiovascular disease and part of the delicate system controlling fluid and hemodynamic homeostasis through vascular tonus and diuresis.
0	5754509	The GLP-1 receptor agonist liraglutide, developed for treatment of type 2 diabetes (type 2 diabetes), improves cardiovascular outcomes in patients with type 2 diabetes including a decrease in particular midregional-pro-atrial natriuretic peptide.  
0	5754509	Objective To investigate if treatment with liraglutide in women with polycystic ovary syndrome reduces levels of the cardiovascular biomarkers Midregional-pro-adrenomedullin, midregional-pro-atrial natriuretic peptide and copeptin.  
0	5754509	Methods Seventy-two overweight women with polycystic ovary syndrome were treated with 1.8 mg/day liraglutide or placebo for 26 weeks in a placebo-controlled RCT.
0	5754509	Biomarkers, anthropometrics, insulin resistance, body composition (DXA) and visceral fat (MRI) were examined.  
1	5754509	Results Baseline median (IQR) levels were as follows: Midregional-pro-adrenomedullin 0.52 (0.45–0.56) nmol/L, midregional-pro-atrial natriuretic peptide 44.8 (34.6–56.7) pmol/L and copeptin 4.95 (3.50–6.50) pmol/L. Mean percentage differences (95% CI) between liraglutide and placebo group after treatment were as follows: Midregional-pro-adrenomedullin −6% (−11 to 2, P = 0.058), midregional-pro-atrial natriuretic peptide −25% (−37 to −11, P = 0.001) and copeptin +4% (−13 to 25, P = 0.64).
0	5754509	Reduction in midregional-pro-atrial natriuretic peptide concentration correlated with both increased heart rate and diastolic blood pressure in the liraglutide group.
0	5754509	Multiple regression analyses with adjustment for BMI, free testosterone, insulin resistance, visceral fat, heart rate and eGFR showed reductions in midregional-pro-atrial natriuretic peptide to be independently correlated with an increase in the heart rate.  
0	5754509	Conclusion In an RCT, liraglutide treatment in women with polycystic ovary syndrome reduced levels of the cardiovascular risk biomarkers midregional-pro-atrial natriuretic peptide with 25% and Midregional-pro-adrenomedullin with 6% (borderline significance) compared with placebo.
0	5754509	The decrease in midregional-pro-atrial natriuretic peptide was independently associated with an increase in the heart rate.
0	5328251	Background Bristol stool form 1 and 2 is an important predictor of inadequate bowel preparation.  
0	5328251	Aim To evaluate the efficacy of supplemental preparation in bowel cleansing quality among patients with Bristol stool form 1 and 2, as well as the feasibility of tailored bowel preparation guided by Bristol stool form scale.  
0	5328251	Methods Patients with Bristol stool form 1 and 2 from 3 Chinese tertiary hospitals randomly received either 2 L PEG-ELP (group A) or 10 mg bisacodyl plus 2 L PEG-ELP (group B); patients with Bristol stool form 3 to 7 received 2 L PEG-ELP (group C) for bowel preparation.
0	5328251	The primary endpoint is the rate of adequate bowel reparation for the whole colon.
0	5328251	The adequate bowel preparation rate for separate colon segments, the polyp detection rate (polyp detection rate), tolerability, acceptability, sleeping quality and compliance were evaluated as secondary endpoints.  
0	5328251	Results 700 patients were randomized.
1	5328251	In per-protocol analysis, patients in group B attained significantly higher successful preparation rate than group A (88.7% vs. 61.2%, p<0.001) and similar with group C (88.7% vs. 85.0%, p = 0.316).
1	5328251	The polyp detection rate in group B was significantly higher than group A (43.2% vs. 25.7%, p<0.001).
0	5328251	Acceptability was much higher in group B and C.  Conclusions 10 mg bisacodyl plus 2 L PEG-ELP can significantly improve both bowel preparation quality and polyp detection rate in patients with Bristol stool form 1 and 2.
0	5328251	Bristol stool form scale may be an easy and efficient guide for tailored bowel preparation before colonoscopy.
0	3770019	 Objective.
0	3770019	The purpose of this study was to assess the efficacy and safety of Taeeumjowi-tang (TJ001) as well as to estimate obesity-related factors.
0	3770019	Methods.
0	3770019	This was a 12-week trial with 5 visits.
0	3770019	A total of 102 participants of both genders were randomized to either TJ001 (n = 57) group or the placebo group (n = 55).
0	3770019	Subjects were administered 7 g of either TJ001 or placebo 3 times a day.
0	3770019	The primary outcome was a rate of subjects who lost 5% or more of initial weight.
0	3770019	Secondary outcomes included anthropometric parameters, lipid profiles, and body fat composition.
0	3770019	Results.
0	3770019	The subject response rate of ≥5% weight loss compared to baseline was similar in both groups, and no statistically significant difference was observed (P = 0.87).
0	3770019	Changes in anthropometric parameters were greater during the first 4 weeks in the treatment group (P < 0.0001).
0	3770019	There were no significant changes in both within groups and between groups for lipid profile and body fat composition.
0	3770019	No adverse event was reported in either group.
0	3770019	Conclusion.
0	3770019	Although the difference between the groups regarding a rate of subjects who lost 5% or more of initial weight did not show statistical significance, TJ001 appears to be beneficial in safely controlling weight.
0	5844531	Background In 2013, Uganda adopted a test-and-treat policy for HIV patients 15 years or younger.
0	5844531	Low retention rates among paediatric and adolescent antiretroviral therapy (antiretroviral therapy) initiates could severely limit the impact of this new policy.
0	5844531	This evaluation tested the impact of a differentiated care model called Family Clinic Day (Family Clinic Day), a family-centered appointment scheduling and health education intervention on patient retention and adherence to monthly appointment scheduling.  
0	5844531	Methods We conducted a cluster randomized controlled trial, from October 2014 to March 2015.
0	5844531	Forty-six facilities were stratified by implementing partner and facility type and randomly assigned to the control or intervention arm.
0	5844531	Primary outcomes included the proportion of patients retained in care at 6 months and the proportion adherent to their appointment schedule at last study period scheduled visit.
0	5844531	Data collection occurred retrospectively in May 2015.
0	5844531	Six patient focus group discussions and 17 health workers interviews were conducted to understand perspectives on Family Clinic Day successes and challenges.  
0	5844531	Results A total of 4,715 paediatric and adolescent patient records were collected, of which 2,679 (n = 1,319 from 23 control facilities and 1,360 from 23 intervention facilities) were eligible for inclusion.
1	5844531	The Family Clinic Day did not improve retention (aOR 1.11; 90% CI 0.63–1.97, p = 0.75), but was associated with improved adherence to last appointment schedule (aOR 1.64; 90% CI 1.27–2.11, p<0.001).
0	5844531	Qualitative findings suggested that Family Clinic Day patients benefited from health education and increased psychosocial support.  
0	5844531	Conclusion Family Clinic Day scale-up in Uganda may be an effective differentiated care model to ensure patient adherence to antiretroviral therapy clinic appointment schedules, a key aspect necessary for viral load suppression.
0	5844531	Patient health outcomes may also benefit following an increase in knowledge based on health education, and peer support.
0	5844531	Broad challenges facing antiretroviral therapy clinics, such as under-staffing and poor filing systems, should be addressed in order to improve patient care.
0	3701849	Background/Aims Carnitine and vitamin complex (Godex®) is widely used in patients with chronic liver disease who show elevated liver enzyme in South Korea.
0	3701849	The purpose of this study is to identify the efficacy and safety of carnitine from entecavir combination therapy in Alanine aminotransferase (Alanine aminotransferase) elevated Chronic Hepatitis B (Chronic Hepatitis B) patients.  
0	3701849	Methods 130 treatment-naïve patients with Chronic Hepatitis B were enrolled from 13 sites.
0	3701849	The patients were randomly selected to the entecavir and the complex of entecavir and carnitine.
0	3701849	The primary endpoint of the study is Alanine aminotransferase normalization level after 12 months.  
0	3701849	Results Among the 130 patients, 119 patients completed the study treatment.
1	3701849	The Alanine aminotransferase normalization at 3 months was 58.9% for the monotherapy and 95.2% for the combination therapy (P<0.0001).
1	3701849	Alanine aminotransferase normalization rate at 12 months was 85.7% for the monotherapy and 100% for the combination group (P=0.0019).
1	3701849	The rate of less than HBV DNA 300 copies/mL at 12 months was not statistically significant (P=0.5318) 75.9% for the monotherapy, 70.7% for the combination and it was.
1	3701849	Quantification of HBsAg level was not different from the monotherapy to combination at 12 months.
1	3701849	Changes of ELISPOT value to evaluate the INF-γ secretion by HBsAg showed the increasing trend of combination therapy compare to mono-treatment.  
0	3701849	Conclusions Alanine aminotransferase normalization rate was higher in carnitine complex combination group than entecavir group in Chronic Hepatitis B. Combination group was faster than entecavir mono-treatment group on Alanine aminotransferase normalization rate.
0	3701849	HBV DNA normalization rate and the serum HBV-DNA level were not changed by carnitine complex treatment.
0	3621765	Background To examine the effect of multicomponent exercise program on memory function in older adults with mild cognitive impairment (mild cognitive impairment), and identify biomarkers associated with improvement of cognitive functions.  
0	3621765	Methodology/Principal Findings Subjects were 100 older adults (mean age, 75 years) with mild cognitive impairment.
0	3621765	The subjects were classified to an amnestic mild cognitive impairment group (n = 50) with neuroimaging measures, and other mild cognitive impairment group (n = 50) before the randomization.
0	3621765	Subjects in each group were randomized to either a multicomponent exercise or an education control group using a ratio of 1∶1.
0	3621765	The exercise group exercised for 90 min/d, 2 d/wk, 40 times for 6 months.
0	3621765	The exercise program was conducted under multitask conditions to stimulate attention and memory.
0	3621765	The control group attended two education classes.
0	3621765	A repeated-measures ANOVA revealed that no group × time interactions on the cognitive tests and brain atrophy in mild cognitive impairment patients.
1	3621765	A sub-analysis of amnestic mild cognitive impairment patients for group × time interactions revealed that the exercise group exhibited significantly better Mini-Mental State Examination (p = .04) and logical memory scores (p = .04), and reducing whole brain cortical atrophy (p<.05) compared to the control group.
0	3621765	Low total cholesterol levels before the intervention were associated with an improvement of logical memory scores (p<.05), and a higher level of brain-derived neurotrophic factor was significantly related to improved ADAS-cog scores (p<.05).  
0	3621765	Conclusions/Significance The results suggested that an exercise intervention is beneficial for improving logical memory and maintaining general cognitive function and reducing whole brain cortical atrophy in older adults with amnestic mild cognitive impairment.
0	3621765	Low total cholesterol and higher brain-derived neurotrophic factor may predict improvement of cognitive functions in older adults with mild cognitive impairment.
0	3621765	Further studies are required to determine the positive effects of exercise on cognitive function in older adults with mild cognitive impairment.  
0	3621765	Trial Registration UMIN-CTR UMIN000003662 ctr.cgi&quest;function&hairsp;&equals;&hairsp;brows&amp;action&hairsp;&equals;&hairsp;brows&amp;type&hairsp;&equals;&hairsp;summary&amp;recptno&hairsp;&equals;&hairsp;R000004436&amp;language&hairsp;&equals;&hairsp;J.
0	5815423	Objective To determine the efficacy, tolerability, and safety of ascending doses of Adhesive Dermally-Applied Microarray (Adhesive Dermally-Applied Microarray) zolmitriptan versus placebo for acute migraine treatment.  
0	5815423	Background Adhesive Dermally-Applied Microarray is a novel patient-administered system for intracutaneous drug administration.
0	5815423	In a phase 1 pharmacokinetic study, zolmitriptan administered using Adhesive Dermally-Applied Microarray had much faster absorption than oral administration with higher exposure in the first two hours.  
0	5815423	Methods This was a multicenter, randomized, double-blind, placebo-controlled, parallel-group Phase 2b/3 study evaluating Adhesive Dermally-Applied Microarray zolmitriptan 1 mg, 1.9 mg, and 3.8 mg versus placebo.
0	5815423	Co-primary endpoints were pain freedom and freedom from most bothersome other migraine-associated symptom 2 hours post-dose.  
0	5815423	Results Of patients treated with Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg or placebo, 41.5% and 14.2%, respectively were pain-free 2 hours post-dose (p = 0.0001) and 68.3% and 42.9% were free from their most bothersome other symptom (p = 0.0009).
0	5815423	Due to the fixed sequential testing methodology, formal statistical significance was not established for secondary endpoints.
0	5815423	However, the proportion of patients who were photophobia-free, phonophobia-free, and nausea-free at 2 hours post-dose was higher in the Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg group compared with placebo, as were the percentages of patients who were pain-free, and who experienced pain relief up to 48 hours post-dose.
0	5815423	Systemic adverse events were consistent with previous triptan trials, and included dizziness, paresthesia, muscle tightness, and nausea, all of which occurred in < 5% of patients in any group.
0	5815423	Application site reactions were generally mild and resolved within 48 hours, although erythema and bruising persisted for longer periods in some patients.  
0	5815423	Conclusion Adhesive Dermally-Applied Microarray zolmitriptan 3.8 mg provides effective relief of migraine headache and associated most bothersome symptoms compared with placebo, and is well-tolerated.  
0	5815423	ClinicalTrials.gov NCT02745392
0	4132277	Background Laser lithotripsy is an established endourological modality.
0	4132277	Ho:YAG laser have broadened the indications for ureteroscopic stone managements to include larger stone sizes throughout the whole upper urinary tract.
0	4132277	Aim of current work is to assess efficacy and safety of Ho:YAG laser lithotripsy during retrograde ureteroscopic management of ureteral calculi in different locations.  
0	4132277	Methods 88 patients were treated with ureteroscopic Ho:YAG laser lithotripsy in our institute.
0	4132277	Study endpoint was the number of treatments until the patient was stone-free.
0	4132277	Patients were classified according to the location of their stones as Group I (distal ureteric stones, 51 patients) and group II (proximal ureteral stones, 37).
0	4132277	Group I patients have larger stones as Group II (10.70 mm vs. 8.24 mm, respectively, P = 0.020).  
1	4132277	Results Overall stone free rate for both groups was 95.8%.
0	4132277	The mean number of procedures for proximal calculi was 1.1 ± 0.1 (1–3) and for distal calculi was 1.0 ± 0.0.
1	4132277	The initial treatment was more successful in patients with distal ureteral calculi (100% vs. 82.40%, respectively, P = 0.008).
0	4132277	No significant difference in the stone free rate was noticed after the second laser procedure for stones smaller versus larger than 10 mm (100% versus 94.1%, P = 0.13).
0	4132277	Overall complication rate was 7.9% (Clavien II und IIIb).
0	4132277	Overall and grade-adjusted complication rates were not dependant on the stone location.
0	4132277	No laser induced complications were noticed.  
0	4132277	Conclusions The use of the Ho:YAG laser appears to be an adequate tool to disintegrate ureteral calculi independent of primary location.
0	4132277	Combination of the semirigid and flexible ureteroscopes as well as the appropriate endourologic tools could likely improve the stone clearance rates for proximal calculi regardless of stone-size.
0	546286	This study aimed to evaluate the effects of hormone replacement therapy (hormone replacement therapy), known to prevent osteoporosis and fractures, on markers of bone and cartilage metabolism.
0	546286	Furthermore, we assessed whether changes in these markers corresponded to alterations in bone mineral density and radiographic joint destructions in postmenopausal women with rheumatoid arthritis.
0	546286	Eighty-eight women were randomized to receive hormone replacement therapy, calcium, and vitamin D3, or calcium and vitamin D3 alone, for 2 years.
0	546286	Bone turnover was studied by analyzing serum levels of C-terminal telopeptide fragments of type I collagen (CTX-I), C-terminal telopeptide of type I collagen (ICTP), bone sialoprotein, and C-terminal propeptide of type I procollagen (PICP) and cartilage turnover by urinary levels of collagen type II C-telopeptide degradation fragments (CTX-II) and cartilage oligomeric matrix protein (cartilage oligomeric matrix protein) in serum.
0	546286	Treatment with hormone replacement therapy resulted in decrease in CTX-I (P < 0.001), ICTP (P < 0.001), PICP (P < 0.05), cartilage oligomeric matrix protein (P < 0.01), and CTX-II (P < 0.05) at 2 years.
0	546286	Reductions in CTX-I, ICTP, and PICP were associated with improved bone mineral density.
0	546286	Of the markers tested, CTX-I reflected bone turnover most sensitively; it was reduced by 53 ± 6% in the patients receiving hormone replacement therapy.
0	546286	Baseline ICTP (P < 0.001), CTX-II (P < 0.01), and cartilage oligomeric matrix protein (P < 0.05) correlated with the Larsen score.
0	546286	We suggest that biochemical markers of bone and cartilage turnover may provide a useful tool for assessing novel treatment modalities in arthritis, concerning both joint protection and prevention of osteoporosis.
0	3575556	Background Despite the efficacy of continuous positive airway pressure (continuous positive airway pressure) for the treatment of obstructive sleep apnea (obstructive sleep apnea), compliance with therapy remains suboptimal.
0	3575556	The aim of this study was to determine whether the use of S9TM increased compliance in established continuous positive airway pressure users.  
0	3575556	Methods Subjects with obstructive sleep apnea (50) were recruited into the study.
0	3575556	When subjects entered the study, 28 days of respective compliance data were downloaded from the patient's usual continuous positive airway pressure device.
0	3575556	Subjects trialled the S9 continuous positive airway pressure for 28 days.
0	3575556	Subjects then resumed use of their usual continuous positive airway pressure for 28 days.
0	3575556	Compliance data from the patient's usual continuous positive airway pressure pre- and post-trialling S9 were compared with data from the S9 continuous positive airway pressure.  
1	3575556	Results Patients were significantly more compliant when using the S9 than their usual continuous positive airway pressure device both pre- and post-S9 based on average daily usage.
1	3575556	continuous positive airway pressure pre-S9 = 6.58 ± 1.95 (mean hours ± SD), S9 = 7.08 ± 1.18 h and continuous positive airway pressure post-S9 = 6.71 ± 1.72 h.
1	3575556	The difference between continuous positive airway pressure pre-S9 and S9 was 0.5 h (p = 0.003).
1	3575556	The difference between S9 and continuous positive airway pressure post-S9 was 0.35 h (p = 0.01).
1	3575556	There was no significant difference between continuous positive airway pressure pre-S9 and continuous positive airway pressure post-S9 (p = 0.34).
0	3575556	Patients also completed questionnaires comparing the S9 system to their usual device.
0	3575556	Subjective feedback showed a strong preference for the S9.  
0	3575556	Conclusions Participants were significantly more compliant when using the S9 than their usual continuous positive airway pressure device both pre- and post-S9 use.
0	3510746	Background University students in Sweden routinely receive proactive mail-based alcohol Internet interventions sent from student health services.
0	3510746	This intervention provides personalized normative feedback on alcohol consumption with suggestions on how to decrease drinking.
0	3510746	Earlier feasibility trials by our group and others have examined effectiveness in simple parallel-groups designs.  
0	3510746	Objective To evaluate the effectiveness of electronic screening and brief intervention, using a randomized controlled trial design that takes account of baseline assessment reactivity (and other possible effects of the research process) due to the similarity between the intervention and assessment content.
0	3510746	The design of the study allowed for exploration of the magnitude of the assessment effects per se.  
0	3510746	Methods This trial used a dismantling design and randomly assigned 5227 students to 3 groups: (1) routine practice assessment and feedback, (2) assessment-only without feedback, and (3) neither assessment nor feedback.
0	3510746	At baseline all participants were blinded to study participation, with no contact being made with group 3.
0	3510746	We approached students 2 months later to participate in a cross-sectional alcohol survey.
0	3510746	All interventions were fully automated and did not have any human involvement.
0	3510746	All data used in the analysis were based on self-assessment using questionnaires.
0	3510746	The participants were unaware that they were participating in a trial and thus were also blinded to which group they were randomly assigned.  
0	3510746	Results Overall, 44.69% (n = 2336) of those targeted for study completed follow-up.
1	3510746	Attrition was similar in groups 1 (697/1742, 40.01%) and 2 (737/1742, 42.31% retained) and lower in group 3 (902/1743, 51.75% retained).
0	3510746	Intention-to-treat analyses among all participants regardless of their baseline drinking status revealed no differences between groups in all alcohol parameters at the 2-month follow-up.
0	3510746	Per-protocol analyses of groups 1 and 2 among those who accepted the email intervention (36.2% of the students who were offered the intervention in group 1 and 37.3% of the students in group2 ) and who were risky drinkers at baseline (60.7% follow-up rate in group 1 and 63.5% in group 2) suggested possible small beneficial effects on weekly consumption attributable to feedback.  
0	3510746	Conclusions This approach to outcome evaluation is highly conservative, and small benefits may follow the actual uptake of feedback intervention in students who are risky drinkers, the precise target group.  
0	3510746	Trial Registration International Standard Randomized Controlled Trial Number (International Standard Randomized Controlled Trial Number): 24735383; http://www.controlled-trials.com/ISRCTN24735383 (Archived by WebCite at http://www.webcitation.org/6Awq7gjXG)
0	3616846	Background Nutritionists advise pregnant women to eat fish to obtain adequate docosahexaenoic acid (docosahexaenoic acid), an essential nutrient important for optimal brain development.
0	3616846	However, concern exists that this advice will lead to excess intake of methylmercury, a developmental neurotoxicant.  
0	3616846	Objective Conduct a pilot intervention to increase consumption of high-DHA, low-mercury fish in pregnancy.  
